condid,state,site_baseage,siteclass,site_species,forest_type,siteindex_orig,stand_age,BA,QMD,TPA,total_cubic_net,total_cubic_gross,sawlog_cubic_net,sawlog_cubic_gross,boardfoot_net,boardfoot_gross
177458387020004,Oregon,50,3,202,201,112,95,456.97,7.145669291,254.23,2717.72,3065.22,2511.3,2562.09,15780.79,16060.45
177478680020004,Oregon,50,5,202,201,64,75,181.17,5.397637795,176.58,3926.9,4059.01,3329.01,3455.28,19932.09,20681.7
177464616020004,Oregon,50,3,202,201,102,80,278.49,6.440944882,190.55,9401.96,9906.22,8727.8,9141.1,56359.77,59046.58
177451289020004,Oregon,50,4,202,201,81,105,309.81,5.996062992,244.71,11936.08,12087.46,10674.92,10719.52,70513.07,70724.63
177475390020004,Oregon,50,3,202,201,97,170,335.6,7.960629921,150.38,14404.71,15365.75,13780.13,14189.82,95032.73,97816.67
177444547020004,Oregon,50,4,202,201,78,80,187.98,4.767716535,234.7,5557.45,5770.6,4580.63,4698.22,26948.85,27658.61
177428270020004,Oregon,50,3,202,201,97,160,316.88,7.224409449,172.5,15180.92,16036.4,12933.66,13056.2,86766.86,87545.7
177463942020004,Oregon,100,4,202,201,102,110,153.25,6.586614173,100.32,1033.81,1048.56,1018.2,1020.34,6139.31,6150.96
177408818020004,Oregon,100,4,202,201,100,55,136.2,4.039370079,236.77,2507.2,2578.18,1956.7,2023.98,11578.85,12006.38
177429644020004,Oregon,50,4,202,201,94,220,76.67,7.665354331,37.08,4963.41,5582.05,2293.32,2790.06,15530.68,18889.51
177457357020004,Oregon,50,3,202,201,98,100,383.14,8.31496063,157.39,14726.11,15573.78,14060.17,14789.04,93859.16,98832.84
177412261020004,Oregon,100,5,202,201,83,158,326.67,7.779527559,153.24,2831.78,3096.59,2733,2918.77,18270,19561.2
177482764020004,Oregon,100,4,202,201,120,25,39.4,3.937007874,72.21,211.01,211.01,155.23,155.23,817.82,817.82
177428928020004,Oregon,100,4,202,201,109,21,60.18,3.098425197,177.8,1182.81,3592.97,286.11,328.86,2026.1,2328.85
177428929020004,Oregon,100,4,202,201,109,140,358.28,11.56299213,76.14,4665.59,5304.8,4299.75,4311.63,30378.48,30455.47
177428699020004,Oregon,100,5,202,201,86,100,210.9,4.732283465,267.59,5458.89,5741.87,4662.78,4717.55,28721.07,29106.73
177428701020004,Oregon,100,5,202,201,86,525,582.37,9.244094488,193.51,5275.21,5926.45,4099.26,4723.63,28744.11,33143.08
177415283020004,Oregon,100,4,202,201,117,45,200.37,5.271653543,204.61,6461.46,6461.46,6107.63,6107.63,36640.67,36640.67
177453787020004,Oregon,100,2,202,201,157,145,124.76,13,20.96,6288.82,7794.4,5957.58,5957.58,42875.56,42875.56
177459973020004,Oregon,100,4,202,201,108,80,216.01,5.531496063,200.45,4700.81,6101.31,4115.66,4128.68,25394.86,25460.68
177405485020004,Oregon,100,4,202,201,110,35,99.22,4.244094488,156.46,2501.06,2561.07,1476.86,1506.6,8336.26,8505.09
177405487020004,Oregon,100,4,202,201,110,160,780.88,12.99212598,131.47,291.28,291.28,289.24,289.24,2034.4,2034.4
177430626020004,Oregon,100,5,202,201,62,30,84.74,3.787401575,167.88,1035.64,1037.31,627.36,628.93,3106.81,3114.49
177450478020004,Oregon,100,3,202,201,125,63,193.01,6.433070866,132.39,8035.6,8711.71,7599.93,7649.41,49819.96,50140.26
177463431020004,Oregon,100,4,202,201,109,130,282.77,10.13779528,78.14,11191.61,13010.55,10598.78,12086.77,72916.23,83331.89
177428483020004,Oregon,100,3,202,201,125,42,208.82,5.551181102,192.57,9465.02,9465.02,8941.6,8941.6,57118.77,57118.77
177459805020004,Oregon,100,3,202,201,139,19,73.54,4.330708661,111.44,73.36,73.36,66.18,66.18,326.27,326.27
177477631020004,Oregon,100,5,202,201,88,87,209.21,5.295275591,211.72,5754.74,5874.08,5124.18,5232.43,31534.84,32115.81
177483545020004,Oregon,100,3,202,201,136,25,66.32,5.366141732,65.44,684.34,1206.86,352.9,352.9,2081.36,2081.36
177483546020004,Oregon,100,3,202,201,136,393,290.37,5.523622047,270.24,4329.79,4392.37,3209.23,3267.29,19715.99,20051.93
177459260020004,Oregon,100,4,202,201,101,312,302.12,9.755905512,90.17,15567.56,18572.32,12728.22,13377.61,90959.66,95643.06
177446119020004,Oregon,100,4,202,201,120,101,201.98,8.251968504,84.25,12473.81,13605.02,9445.76,9507.9,64096.23,64532.3
177449203020004,Oregon,100,3,202,201,126,42,211.1,4.645669291,277.92,6405.29,6690.31,4945.95,4945.95,30714.65,30714.65
177449205020004,Oregon,100,3,202,201,126,42,708.07,9.251968504,235.07,746.87,746.87,741.47,741.47,4894.1,4894.1
177436722020004,Oregon,100,3,202,201,128,310,344.93,10.79133858,84.11,17241.37,18256.23,16476.38,17356.76,118345.76,124704.27
177418645020004,Oregon,100,5,202,201,85,145,309.47,7.42519685,159.37,10105.76,12231.14,8894.28,8925.5,59271.69,59479.77
177473531020004,Oregon,100,4,202,201,96,215,337.6,10.87401575,81.14,16179.22,17775.12,15271.72,15402.02,107764.32,108659.92
177407097020004,Oregon,100,4,202,201,118,108,358.1,8.606299213,137.32,16767.77,21844.58,16306.08,16622.24,112696.27,114656.69
177464104020004,Oregon,100,4,202,201,106,129,282.23,5.88976378,231.15,2054.1,2202.12,1685.99,1744.34,9906.1,10255.75
177413422020004,Oregon,100,4,202,201,106,260,364.73,8.68503937,137.3,15853.62,19920.02,13509.7,15350.53,93602.45,106389.29
177473924020004,Oregon,100,3,202,201,129,120,296.98,13.63385827,45.38,12840.85,14512.74,12441.17,12886.19,87745.44,90835.31
177468562020004,Oregon,100,4,202,201,102,23,46.35,3.696850394,96.28,449.37,449.37,283.36,283.36,1474.05,1474.05
177468563020004,Oregon,100,4,202,201,102,44,223.33,5.409448819,216.64,1854.96,1873.03,1776.97,1794.21,10580.52,10681.61
177487212020004,Oregon,100,4,202,201,119,23,145.75,4.779527559,181.06,627,628.33,295.72,296.48,1509.46,1513.51
177487214020004,Oregon,100,4,202,201,119,278,584.66,9.818897638,172.26,3736.21,3951.14,3676.73,3889.86,25613.68,27119.26
177409228020004,Oregon,100,3,202,201,128,26,142.47,3.291338583,373.11,2515.39,2515.39,1225.12,1225.12,6410.25,6410.25
177482416020004,Oregon,100,3,202,201,132,115,397.95,10.39370079,104.65,20428.32,27495.61,18912.28,19095.73,133520.56,134713.2
177455915020004,Oregon,100,5,202,201,93,31,92.82,3.051181102,282.85,906.1,906.1,346.48,346.48,1827.51,1827.51
177455916020004,Oregon,100,5,202,201,93,54,242.7,4.42519685,352.13,2895.72,4755.8,1818,1977.4,12492.27,13494.77
177487622020004,Oregon,100,3,202,201,135,30,160.95,4.594488189,216.64,4500.66,4541.48,3786.86,3824.47,21295.33,21482.68
177468961020004,Oregon,100,4,202,201,106,58,196.06,6.484251969,132.39,7225.09,8028.04,7000.85,7000.85,44702.43,44702.43
177471864020004,Oregon,100,5,202,201,80,33,221.14,4.161417323,362.3,1916.27,1916.27,1599.87,1599.87,9180.78,9180.78
177471865020004,Oregon,100,5,202,201,80,220,276.4,10.60629921,69.79,4658.39,5114.45,4263.22,4481.5,28480.04,29975.01
177466278020004,Oregon,100,4,202,201,118,110,226.07,7.527559055,113.26,8860.53,9089.07,8382.17,8588.37,56796.91,58250.43
177442460020004,Oregon,100,3,202,201,130,20,40.33,3.165354331,114.34,559.08,559.08,177.34,177.34,865.75,865.75
177433381020004,Oregon,100,4,202,201,111,46,242.11,5.11023622,263.12,4354.8,4935.23,3810.78,3856.17,22823.63,23073.08
177412425020004,Oregon,100,5,202,201,93,122,357.48,7.74015748,169.45,16756.07,21822.75,15234.13,15313.52,102407.91,102956.79
177464825020004,Oregon,100,4,202,201,123,108,241.14,9.311023622,78.98,9858.87,12587.25,9219.39,9620.37,62984.48,65813.12
177448860020004,Oregon,100,3,202,201,144,36,228.72,6.570866142,150.45,8261.01,8291.04,7663.86,7663.86,48357.37,48357.37
177490169020004,Oregon,100,4,202,201,109,158,184.04,13.19685039,30.02,9705.6,11560.65,8193.61,8779.88,57854.07,62021.77
177481914020004,Oregon,100,3,202,201,127,23,450.61,4.881889764,537.32,135.67,135.67,128.4,128.4,711.09,711.09
177432442020004,Oregon,100,5,202,201,86,56,152.2,3.716535433,312.93,3520.36,3533.3,2433.76,2441.04,14220.64,14259.27
177432443020004,Oregon,100,5,202,201,86,460,132.81,5.023622047,149.4,1170.95,2617.28,333.96,333.96,2377.72,2377.72
177443810020004,Oregon,100,3,202,201,125,39,184.31,5.070866142,203.61,5874.73,5874.73,5369.04,5369.04,32020.63,32020.63
177460126020004,Oregon,100,5,202,201,34,305,105.01,6.744094488,65.54,2136.78,2373.52,1876.1,2110.84,11630.19,13074.25
177490539020004,Oregon,100,4,202,201,118,120,206.9,8.637795276,78.77,8628.24,8831.32,8477.68,8477.68,59822.9,59822.9
177471185020004,Oregon,100,5,202,201,88,36,122.91,3.960629921,222.66,2070.69,2305.89,1409.74,1409.74,7638.89,7638.89
177404283020004,Oregon,100,4,202,201,97,35,214.26,3.92519685,394.9,4208.65,4263.39,2864.95,2864.95,16006.93,16006.93
177432057020004,Oregon,100,4,202,201,113,40,94.71,5.649606299,84.25,3555.94,3555.94,3443.59,3443.59,21278.56,21278.56
177472788020004,Oregon,100,5,202,201,77,140,260.18,8.007874016,115.29,10939.5,11693.61,10577.57,10577.57,71073.74,71073.74
177434400020004,Oregon,100,5,202,201,85,110,163.27,6.669291339,104.3,7492.37,8257.27,6559.05,6559.05,43449.01,43449.01
177490346020004,Oregon,100,5,202,201,79,210,248.6,8.114173228,107.27,8882.2,10302.47,8632.97,9867.69,57526.66,65769.08
177451677020004,Oregon,100,4,202,201,114,60,278.66,5.531496063,258.77,9127.57,9279.73,8360.57,8371.46,51938.55,52004.79
177412961020004,Oregon,100,5,202,201,49,75,187.85,3.208661417,518.06,3167.98,6165.47,1002.36,1002.36,5613.52,5613.52
177469807020004,Oregon,100,3,202,201,129,98,288.08,7.606299213,141.36,20737.96,26133.46,14428.74,14756.12,100759.24,103061.25
177423494020004,Oregon,100,4,202,201,101,77,213.89,7.456692913,109.3,9646.01,10701.94,8804.25,8804.25,58331.93,58331.93
177478378020004,Oregon,100,3,202,201,133,105,255.87,11.38582677,56.08,8095.64,8274.96,8022.5,8200.56,56389.89,57644.12
177446316020004,Oregon,100,4,202,201,122,110,399.1,10.53543307,102.16,19511.63,28177.19,18917.48,18995.51,132076.62,132616.24
177470372020004,Oregon,100,5,202,201,82,95,85.34,4.799212598,105.27,1229.53,1259.07,997.52,1024.22,5476.84,5630.86
177470373020004,Oregon,100,5,202,201,82,130,89.68,5.708661417,78.17,1058.41,1157.82,887.97,892.13,5552.43,5579.62
177436217020004,Oregon,100,5,202,201,91,130,61.53,4.917322835,72.21,3100.05,3556.07,1402.86,1412.12,8061.04,8115.29
177431496020004,Oregon,100,4,202,201,106,160,66.8,5.566929134,61.17,2097.12,2464.82,1606.46,1696.84,9561.12,10123.26
177474724020004,Oregon,100,5,202,201,81,70,72.96,4.015748031,128.37,1421.96,1439.59,1087.96,1103.26,6193.95,6270.12
177433696020004,Oregon,100,5,202,201,90,85,124.35,6.165354331,92.95,2650.87,2750.07,2566.86,2663.75,15696.05,16360.56
177496279020004,Oregon,100,5,202,201,87,90,79.88,4.57480315,108.32,1967.8,1981.38,1724.8,1727.44,9451.79,9465.79
177495816020004,Oregon,100,4,202,201,100,90,188.56,4.429133858,272.81,3844.62,3965.16,3174.67,3213.55,19004.76,19235.42
177460885020004,Oregon,100,4,202,201,118,90,161.7,5.236220472,167.48,5185.33,5526.75,4697.48,4706.5,28786.5,28841.47
177471521020004,Oregon,100,4,202,201,96,20,25.22,14.72440945,3.3,227.09,236.55,225.5,234.89,1466.92,1528.04
177409743020004,Oregon,100,5,202,201,80,85,141.64,4.468503937,201.59,2704.24,2839.82,2104.51,2186.84,11680.37,12165.38
177454339020004,Oregon,100,5,202,201,82,80,45.23,3.972440945,81.37,613.38,621.7,503.52,511.25,2760.07,2805.26
177450656020004,Oregon,100,4,202,201,105,55,86.85,4.519685039,120.8,536.93,537.37,453.86,453.86,2364.83,2364.83
177424037020004,Oregon,100,5,202,201,67,110,182.65,4.011811024,322.4,2716.36,2750.02,1832.67,1856.69,9763.81,9898.38
177412807020004,Oregon,100,5,202,201,84,130,117.48,6.618110236,76.21,2865.7,3162.64,2486.83,2593.04,15018.95,15666.84
177410257020004,Oregon,100,5,202,201,93,90,39.28,5.559055118,36.1,656.1,663.15,615.28,621.75,3283.35,3314.34
177411855020004,Oregon,100,5,202,201,79,95,187.78,6.464566929,127.65,1049.83,1049.83,1027.78,1027.78,5871.61,5871.61
177485030020004,Oregon,100,3,202,201,127,130,245.82,6.322834646,174.63,6482.52,6876.81,6098.16,6136.37,38817.4,39038.54
177492043020004,Oregon,100,5,202,201,67,100,59.99,5.035433071,67.19,1103.15,1178.56,1001.35,1076.14,5683.97,6133.31
177493643020004,Oregon,50,4,202,201,87,210,292.04,7.377952756,152.38,9131.13,10015.83,7985.13,8630.74,53160.75,57497.89
177493076020004,Oregon,100,3,202,201,147,111,204.85,6.37007874,143.38,10734.03,11348.65,7653.04,7679.06,50051.34,50229.62
177494140020004,Oregon,100,4,202,201,117,190,398.8,10.42913386,104.16,21146.39,21307.67,20479.18,20507.11,144857.99,145057.77
177492384020004,Oregon,100,4,202,201,121,135,759.56,8.251968504,316.84,10782.35,11496.74,10082.96,10082.96,70229.75,70229.75
177492859020004,Oregon,100,5,202,201,74,510,301.84,6.744094488,188.48,12344.47,13213.55,11303.85,11488.57,77401.53,78672.4
177329826020004,Oregon,100,4,202,201,107,18,97.68,3.921259843,180.54,1982.28,1990.12,1431.4,1431.4,7415.82,7415.82
177333632020004,Oregon,100,4,202,201,124,42,96.65,6.165354331,72.21,3878.11,4120.28,3794.13,3794.13,23726.3,23726.3
177329741020004,Oregon,100,3,202,201,145,19,134.4,3.118110236,392.56,344.1,345.97,122.47,124.21,618.74,627.68
177333869020004,Oregon,100,3,202,201,130,70,326.06,8.062992126,142.41,15582.37,16478.74,13734.72,14053.2,92317.22,94414.16
177335611020004,Oregon,100,4,202,201,110,40,112.21,4.822834646,136.99,1466.21,2375.07,955.07,955.07,5481.61,5481.61
177336466020004,Oregon,100,4,202,201,101,25,103.25,3.409448819,252.3,1381.95,1574.77,512.61,512.61,3274.54,3274.54
177336468020004,Oregon,100,4,202,201,101,260,138.45,5.007874016,156.76,1567.7,2251.46,954.01,1276.34,6827.36,9144.49
177365501020004,Oregon,100,4,202,201,121,40,213.79,5.086614173,234.7,7708.51,7708.51,7097.9,7097.9,42844.38,42844.38
177335890020004,Oregon,100,4,202,201,95,37,235.87,3.57480315,523.57,3702.77,3994.76,1878.48,1878.48,9920.7,9920.7
177334946020004,Oregon,100,5,202,201,91,120,239.67,5.68503937,210.63,9075.34,9123.88,8488.92,8502.1,54074.49,54153.87
177332503020004,Oregon,100,4,202,201,120,60,285.81,5.94488189,229.68,12752.2,12803.45,11807.16,11807.16,77187.84,77187.84
177332185020004,Oregon,100,3,202,201,129,28,245.93,3.905511811,457.37,6424.11,6424.11,4380.96,4380.96,24779.27,24779.27
177333179020004,Oregon,100,3,202,201,132,24,100.22,4.437007874,144.43,2347.05,2347.05,1996.64,1996.64,10694.55,10694.55
177337793020004,Oregon,100,4,202,201,107,32,127.46,4.031496063,222.66,3548.61,6015.91,2747.4,2758.99,15138.36,15200.32
177333492020004,Oregon,100,3,202,201,144,70,293.69,6.625984252,189.97,10653.43,11756.37,10037.33,10301.8,68145.59,69945.57
177338924020004,Oregon,100,4,202,201,119,32,198.86,4.566929134,270.81,5519.37,5580.96,4763.42,4763.42,27147.74,27147.74
177339137020004,Oregon,100,5,202,201,89,16,139.2,2.846456693,487.46,1930.65,1932.42,178.85,179.2,873.16,874.82
177338677020004,Oregon,100,3,202,201,126,150,406.25,11.37795276,89.13,20548.3,23884.54,19232.12,21642.59,137936.91,155226.21
177339406020004,Oregon,100,3,202,201,132,35,121.87,6.799212598,74.85,553.9,553.9,530.3,530.3,2883.1,2883.1
177338006020004,Oregon,100,3,202,201,132,40,229.62,4.645669291,302.2,7059.5,7150.41,6020.5,6030.76,36848.98,36912.87
177339274020004,Oregon,100,3,202,201,141,24,210.14,4,373.11,6231.63,6823.42,4487.31,4501.87,26378.99,26463.18
177339509020004,Oregon,100,4,202,201,116,300,606.85,14.31496063,84.13,31112.53,33802.79,29967.16,32192.52,215898.28,231842.33
187380259020004,Oregon,100,4,202,201,110,125,412.92,9.452755906,131.26,18426.26,21365.52,17316.19,18634.57,122943.68,132206.14
177340073020004,Oregon,100,5,202,201,78,50,98.36,9.003937008,34.45,457.11,464.69,453.72,461.24,2658.18,2706.93
187380595020004,Oregon,100,5,202,201,71,170,399.11,7.736220472,189.49,7601.56,8010.68,6955.5,7326.8,44943.61,47335.78
177343534020004,Oregon,100,3,202,201,135,25,167.36,3.566929134,373.11,3807.01,8014.73,1903.91,1912.22,9865.82,9910.74
177342277020004,Oregon,100,4,202,201,113,42,236.25,5.456692913,225.25,3634.37,3682.52,3237.72,3256.35,19071.76,19178.78
177342695020004,Oregon,100,3,202,201,125,40,265.75,5.921259843,215.12,8116.8,12297.55,7154.34,7825.83,46322.01,50690.33
177342804020004,Oregon,100,3,202,201,137,290,381.06,21.08267717,24.35,5993.83,6905.48,5627.36,5627.36,39656.1,39656.1
177343901020004,Oregon,100,5,202,201,60,80,296.81,6.696850394,188.06,633.8,633.8,615.33,615.33,3567.75,3567.75
177343363020004,Oregon,100,4,202,201,117,40,172.46,4.07480315,294.88,4535.67,4535.67,3672.37,3672.37,21051.31,21051.31
177342117020004,Oregon,100,4,202,201,122,17,151.93,3.090551181,451.35,2573.5,2583.93,713.42,716.36,3558.87,3573.53
177342393020004,Oregon,100,4,202,201,107,200,354.32,11.20472441,80.16,15505.63,16798.25,14846.75,15234.7,104004.91,106740.46
177403909020004,Oregon,100,4,202,201,104,22,60.23,3.677165354,126.37,940.31,942.49,579.02,579.02,2739.36,2739.36
177328309020004,Oregon,100,5,202,201,88,135,378.42,6.322834646,268.76,12630.59,12999.68,11213.86,11262.37,75522.89,75866.85
177403757020004,Oregon,100,4,202,201,115,60,156.08,6.019685039,122.35,5534.1,5763.35,4951.33,5019.25,32413.59,32845.29
177394256020004,Oregon,100,4,202,201,96,35,101.77,5.027559055,114.34,2212.31,2212.31,1884.53,1884.53,10556.82,10556.82
177394622020004,Oregon,100,4,202,201,113,25,171.86,3.204724409,475.42,2106.03,2971.67,293.63,312.26,1541.55,1640.08
177387834020004,Oregon,100,5,202,201,71,25,65.36,2.92519685,216.64,1062.48,1083.01,389.83,389.83,1935.83,1935.83
177329032020004,Oregon,100,5,202,201,91,95,186.32,5.161417323,198.59,5524.41,6572.97,4835.47,5811.67,30793.25,36977.05
177392036020004,Oregon,100,5,202,201,62,110,106.93,4.992125984,121.78,938.84,938.84,852.48,852.48,4870.96,4870.96
177328429020004,Oregon,100,3,202,201,128,37,95.05,4.673228346,123.55,2493.13,2579.4,1971.23,1971.23,11919.21,11919.21
177328101020004,Oregon,100,4,202,201,120,50,178.62,5.299212598,180.54,7125.45,7484.48,6705.43,6729.56,42172.65,42303.13
187387628020004,Oregon,100,5,202,201,72,90,240.17,5.145669291,257.54,5878.79,6883.56,4869.83,4937.39,28979.9,29379.54
177391096020004,Oregon,100,4,202,201,122,80,134.41,9.11023622,46.02,4211.78,4488.13,3920.71,3920.71,27142.84,27142.84
177391097020004,Oregon,100,4,202,201,122,80,115.39,6.736220472,72.21,980.07,980.07,945.84,945.84,6090.86,6090.86
177396826020004,Oregon,100,5,202,201,92,260,336.29,7.81496063,156.4,16490.56,19389.72,13064.69,13350.9,90268.12,92172.28
177397113020004,Oregon,100,3,202,201,134,65,136.58,8.31496063,56.13,7977.29,8170.13,7164.46,7174.06,49974.72,50036.91
177328911020004,Oregon,100,4,202,201,120,25,104.69,4.535433071,144.43,2143.55,2155.48,1924.05,1934.94,10801.61,10862.64
177328912020004,Oregon,100,4,202,201,120,310,324.43,10.61811024,81.77,5038.52,5671.31,4627.42,4912.52,32885.64,34933.13
177327629020004,Oregon,100,5,202,201,71,338,315.53,8.897637795,113.25,10142.38,11111.8,9623.33,10491.05,65874.95,71865.07
177328031020004,Oregon,100,3,202,201,129,15,120.07,4.397637795,176.26,1460.6,1494.73,1026.24,1026.24,7426.81,7426.81
177391852020004,Oregon,100,4,202,201,114,90,71.06,6.476377953,48.14,657.74,657.74,646.31,646.31,4193.3,4193.3
177328207020004,Oregon,100,5,202,201,91,130,263.08,10.88188976,63.09,9543.22,11744.78,9167.28,9290.19,64706.09,65540.09
177328208020004,Oregon,100,5,202,201,91,31,32.91,3.75984252,66.13,262.5,737.31,93.76,93.76,506.04,506.04
177393740020004,Oregon,100,5,202,201,94,260,324.86,7.657480315,157.37,11124.48,15455.98,9771,11100.45,68483.7,78076.45
177329142020004,Oregon,100,4,202,201,109,47,158.55,5.200787402,166.48,7796.58,7866.4,4768.25,4825.92,30202.67,30573.87
177328718020004,Oregon,100,4,202,201,120,30,170.71,4.602362205,228.68,5169.68,5197.86,4087.06,4103.48,23040.36,23130.17
177391746020004,Oregon,100,5,202,201,68,110,167.71,6.822834646,102.28,6152.36,6326.33,5849.62,5875.05,38402.56,38571.66
177328582020004,Oregon,100,4,202,201,101,47,244.68,4.75984252,306.92,7287.38,7659.76,6262.29,6262.29,36775.49,36775.49
177397208020004,Oregon,100,5,202,201,60,130,256.15,4.807086614,314.91,7390.07,7828.17,5815.85,5957.02,36865.64,37804.66
177393958020004,Oregon,100,5,202,201,70,170,285.55,6.594488189,186.49,5432.19,6433.99,4877.33,5413.35,32418.52,36192.98
177394507020004,Oregon,100,5,202,201,94,75,241.86,7.594488189,119.1,7574.87,7574.87,7296.65,7296.65,48007.38,48007.38
177327880020004,Oregon,100,3,202,201,138,42,148.68,4.61023622,198.59,5037.93,5052.21,3999.18,3999.18,24949.85,24949.85
177327745020004,Oregon,100,5,202,201,80,60,170.54,4.665354331,222.66,4020.69,4184.26,3115.22,3240.12,18630.88,19394.79
177396449020004,Oregon,100,4,202,201,111,49,217.41,4.940944882,252.75,7721.3,7733.48,6654.19,6655.74,41244.95,41253.96
177369888020004,Oregon,100,5,202,201,76,10,9.89,6.326771654,7.01,378.29,427.08,246.02,246.02,1537.79,1537.79
177363221020004,Oregon,100,5,202,201,82,160,74.86,5.086614173,82.23,1933.47,1959.82,1814.09,1840.26,10676.47,10850.53
177362963020004,Oregon,100,5,202,201,54,110,34.85,7.027559055,20.05,356.24,525.4,276.66,276.66,1456.68,1456.68
177377126020004,Oregon,100,5,202,201,75,45,145.11,3.858267717,276.83,2769.64,2769.64,2044.81,2044.81,10806.65,10806.65
177377676020004,Oregon,100,5,202,201,73,90,346.69,4.551181102,475.42,13101,19254.91,8717.88,8742.58,51308.47,51440.37
177390249020004,Oregon,50,4,202,201,80,90,195.41,5.452755906,186.55,5574.73,6381.9,5021.85,5081.09,30300.16,30641.71
177385574020004,Oregon,50,4,202,201,85,40,89.23,5.24015748,92.34,1781.78,1782.07,1694.6,1694.6,10118,10118
177390373020004,Oregon,50,3,202,201,107,50,194.32,4.417322835,282.84,5557.13,5871.7,4219.46,4228.87,24839.1,24888.95
177385807020004,Oregon,50,3,202,201,105,42,264.31,6.05511811,204.61,7375.68,7433.51,7110.77,7162.16,42455.25,42754.59
177378129020004,Oregon,50,4,202,201,84,95,175.73,5.858267717,145.51,5210.35,5636.93,4462.09,4462.09,29098.13,29098.13
177392889020004,Oregon,50,4,202,201,90,140,113.11,6.968503937,66.17,4749.12,4931.84,4238.44,4381.47,28799.98,29787.31
177385923020004,Oregon,50,3,202,201,95,72,269.49,7.354330709,141.54,5472.81,5491.05,5276.82,5276.82,33972.49,33972.49
187380974020004,Oregon,50,3,202,201,102,33,53.21,3.153543307,151.99,452.17,452.17,99.07,99.07,506.22,506.22
177344318020004,Oregon,50,3,202,201,95,225,331.91,7.527559055,166.41,11956.52,12224.9,11409.69,11676.19,78294.34,80149.08
177397644020004,Oregon,50,3,202,201,106,90,78.72,3.641732283,168.5,584.82,592.23,366.57,366.57,2171.1,2171.1
177352427020004,Oregon,50,4,202,201,79,100,295.38,4.937007874,343.98,8357.86,9776.56,6266.74,6857.62,41388.9,45135.2
177352019020004,Oregon,50,4,202,201,76,47,129.39,4.118110236,216.64,1157.94,1165.51,711.61,718.03,3721.37,3750.15
177352020020004,Oregon,50,4,202,201,76,85,310.13,4.507874016,433.29,3328.14,3560.21,2569.13,2577.44,15869.84,15915.56
177344496020004,Oregon,50,5,202,201,73,4,28.87,10.53543307,7.39,694.03,694.03,689.13,689.13,4326.54,4326.54
177344497020004,Oregon,50,5,202,201,73,70,104.56,3.381889764,259.25,374.1,374.1,204.96,204.96,1136.97,1136.97
187386070020004,Oregon,50,2,202,201,118,250,220.3,6.834645669,133.89,5784.46,8450.54,4785.94,6603.2,33531.05,46616.05
177351695020004,Oregon,50,4,202,201,82,32,46.09,3.68503937,96.28,332.12,337.43,63.38,63.38,281.74,281.74
177351696020004,Oregon,50,4,202,201,82,430,862.28,18.75984252,69.62,1033.21,1112.42,1025.98,1104.63,7251.33,7801.47
177397837020004,Oregon,50,4,202,201,78,110,203.44,6.137795276,153.44,5983.51,7435.07,5243.66,5819.44,32935.67,36776.42
177351826020004,Oregon,50,5,202,201,67,75,317.05,6.137795276,238.98,4670.52,6107.81,4046.33,4489.79,26451.33,29612.07
177351828020004,Oregon,50,5,202,201,67,140,283.33,7.291338583,151.34,1356.06,1356.06,1303.09,1303.09,8130.96,8130.96
177346049020004,Oregon,100,4,202,201,99,75,101.04,6.559055118,66.72,1786.48,1901.71,1690.23,1690.23,9416.53,9416.53
177351037020004,Oregon,100,4,202,201,101,27,69,3.539370079,156.46,1498.63,1681.25,887.76,887.76,4632.27,4632.27
177346927020004,Oregon,100,4,202,201,118,70,287.46,6.224409449,210.63,14349.6,14430.01,12923.27,12923.27,84774.73,84774.73
177371638020004,Oregon,100,3,202,201,128,40,213.56,4.842519685,258.77,7879.28,8957.88,6653.43,6653.43,41308.07,41308.07
177371041020004,Oregon,100,4,202,201,123,50,262.39,5.751968504,225.17,6778.17,6945.14,6025.27,6181.04,37332.92,38198.34
177373104020004,Oregon,100,3,202,201,139,35,188.4,4.496062992,264.79,6742.66,6742.66,5807.21,5807.21,34841.87,34841.87
177373367020004,Oregon,100,4,202,201,101,35,108.23,4.078740157,184.55,1863.26,1863.26,1415.42,1415.42,8098.05,8098.05
177346599020004,Oregon,100,4,202,201,122,45,254.08,5.921259843,205.94,3949.93,4490.41,3556.16,3556.16,22840.11,22840.11
177346600020004,Oregon,100,4,202,201,122,45,441.73,7.535433071,221.07,5351.51,6889.78,4563.92,4689.43,30429.94,31243.9
177370839020004,Oregon,100,3,202,201,130,70,289.89,7.397637795,150.42,13304.56,13322.56,12544.29,12557.86,85078.28,85145.11
177348102020004,Oregon,100,5,202,201,94,140,236.99,10.46850394,61.43,11523.45,14063.5,9504.43,9644.62,64726.82,65621.86
177350787020004,Oregon,100,4,202,201,112,45,319.43,5.661417323,282.84,12556.99,12831.43,11045.45,11123.49,70178.99,70564.77
177348456020004,Oregon,100,4,202,201,108,210,239.75,8.283464567,99.26,9811.86,10747.72,8585.42,9514.28,58780.62,65039.19
177358934020004,Oregon,100,5,202,201,72,100,133.04,7.94488189,59.86,1662.5,1662.5,1524.13,1524.13,9547.8,9547.8
177371124020004,Oregon,100,4,202,201,102,110,338.95,6.779527559,209.56,15861.06,17088.47,14675.7,14682.32,99494.59,99537.37
177373208020004,Oregon,100,4,202,201,122,55,318.93,5.496062992,299.88,13383.86,13575.44,11705.94,11715.82,74440.06,74508.32
